id,name,review_count,rating,latitude,longitude,price,zip_code
TBoYnkPNFn9ASccYCYsJfw,Nancy's Pizza,109,4.0,41.88318,-87.65308,$$,60607
qeZHhs1J2ObtaSLbtPBKow,Umami Burger - West Loop,314,3.5,41.88405,-87.65179,$$,60607
XmxZC51PUFiyOGD1IYuIfw,Slightly Toasted,114,4.0,41.88242,-87.64144,$$,60661
KfTa1aR05YzkJ31jkwRImw,Epic Burger,192,3.5,41.8796,-87.6414,$$,60661
9P8oLcY6g324eU_TRZbEmg,Taco Lulú,65,4.0,41.87905,-87.64284,,60661
kZLaB3qGlZH277p5Vr1CUg,Hannah's Bretzel,83,4.0,41.88044,-87.64119,$$,60661
pJdNYBO_t-QehKE1UiPqvg,Mr J Fish & Chicken,8,4.5,41.75592,-87.64384,$,60620
9mhtnyaZFOEHIuW94_Iiug,Front Yard Jerk Grille,17,3.5,41.76571,-87.62203,$$,60619
Mpo_IAAe2WaP3a5tnQw21A,Margarita's Pizzeria II,54,2.5,41.75861,-87.61643,$$,60619
NYY3GwZTg332dkhs8JJnlg,Italian Fiesta Pizzeria,73,2.0,41.74729,-87.64431,$$,60620
1rgUUiwVbg2Fi06l4HkUdw,Brewer Coffee and Custard,3,5.0,41.75065,-87.64929,$,60620
QmspeJoPwSwSz0JnJRhebA,Taylormade Que,19,2.5,41.77185,-87.64422,,60621
5AZGSlhrtiJT-vo1qsc34g,Cafe 75,3,4.5,41.75633,-87.64441,,60620
LXRqpg5VEvKw1ijdg7pJZw,Roy's Soul Food,15,3.5,41.76559,-87.61501,$,60619
1PmshiyQhjn8zyCN_1mGoQ,Harold's Chicken Shacks,13,2.5,41.76115,-87.6302,$,60621
F1h_dQJLnffkGgGja4QCmw,King Gyros,7,4.0,41.75062,-87.63442,,60620
q9_3z4LaddUjw3HbZRQMWA,Hailey’s Hoagies,11,3.5,41.77953,-87.65181,,60621
32h9LalsEUYoOy0tB4G94A,Sunny Sub,7,3.5,41.76593,-87.61557,$,60619
nn4w_tyT0TE6bj1XNMiYkA,Long Tung,17,3.0,41.78052,-87.64227,$,60621
welOGR5qGWgm15VuGnEHpg,Krispy's Seafood and Chicken,5,4.0,41.78049,-87.64246,$,60621
uo0353nyaesz_svo4sFb9A,Freddy's Crab House,5,3.0,41.75991,-87.64439,,60621
_xaDNYKhj7Rd8iKczfk-cw,Billy's Prime Fish & Hoagie,6,3.5,41.74818,-87.64415,$,60620
1J17BfGhETL12Xq_insE2w,Little Jamaica Jerk Cuisine,8,4.0,41.77966,-87.61539,,60637
CR4RNHOuaY5t_qI6PfZG7w,Maxwell Street Grill,11,2.0,41.75871,-87.62428,$,60619
K0c6JFy0gAgLG7ooOy8hMQ,Pepe's Mexican Restaurant,18,2.5,41.75089,-87.62008,$,60619
1FKr5cPiESgSExKTUdV2AA,Checkers,7,2.5,41.7722,-87.64431,$,60621
utE83QWGTYfbFrQTjrR7gg,Tacos y taquizas el tío rafa,1,5.0,41.76424,-87.64958,,60621
jSACRNhrAnHxVjfADTQvHQ,Creperia Nuevo Leon,70,4.5,41.85802,-87.66764,$$,60608
UvE96r3gaa6fGDeNpnUaWQ,Chicago Pita Kitchen,55,4.0,41.65498,-87.55391,$,60633
NYcuYvZOkBi0UF2nyc4ciA,Asian Kitchen,122,4.5,41.59658,-87.50908,$,46324
RJ4qwbFsldWqGSjpLeiQRw,Bob's Shrimp,95,4.5,41.62721,-87.50895,$$,46327
63SYy58thOIYw93cBzLlgQ,18th Street Brewery,172,4.0,41.61507,-87.51741,$$,46320
qy84N2Th8AJFhnsBNYXTNw,Nicky's Gyros,56,4.5,41.6231,-87.57501,$,60409
gvis1znObx1ff68rOl7Ing,Doreen's Pizzeria,43,3.5,41.65538,-87.54677,$,60633
1giX39zuc0okrMpprSJgDQ,Blueberry Field Pancake House & Restaurant,94,4.0,41.60083,-87.60208,$$,60473
PbXCNPKS5XlRwi_9TjB4mw,Los Cantaritos,22,4.0,41.65239,-87.54678,$,60633
