id,name,review_count,rating,latitude,longitude,price,zip_code
fQ2yw_1jJo1INWqD-eiJzw,Delite Cafe & Deli,55,4.5,42.40072,-83.05779,1,48212
BNsv24P1RIQ1LRbK2JCjKg,Pizza Connection,80,4.0,42.45505,-83.10378,1,48030
aFHUpogq8VyA6YHvHifC5w,Remas,55,4.5,42.40147,-83.06054,2,48212
bs23dnccSco17JhCuoAlaA,Aladdin Sweets & Cafe,130,3.5,42.4066,-83.05575,1,48212
1DDZ6Uf6YuJ7NEtzDd7ZgQ,Detroit Soul,60,4.0,42.4468,-83.0739,2,48234
4E1NX9wbspg2-FQ6O8RbIQ,Oloman Cafe,28,4.5,42.39862,-83.0593,1,48212
BHQeD-wwJkJBuzkiQzZXqw,Krakus Restaurant,56,4.0,42.40987,-83.06623,1,48212
W_h64ZRplw7mE1j41ETBRA,Dos Locos Tacos,59,4.0,42.3995,-83.05979,1,48212
0hmOVRxLEWUqUbi2vdCcDw,Detroit Shawarma,28,4.0,42.43611,-83.11731,1,48203
D_e79Qo_gm4TRJk95ob-tg,Sam's Ferndale Grill,91,3.5,42.4498,-83.1265,1,48220
VOoMSTaQFo3T4zrMJ1D5ZQ,Halal Desi Pizza & Gyro's,57,4.0,42.39741,-83.0655,1,48212
VbI5R2p9AI9qZPAoA_QmYw,Maine Street Restaurant,71,4.0,42.40306,-83.06169,1,48212
bD9qIdZWvbyZSKxYpBKcIA,Nunn's Barbeque,49,3.5,42.43432,-83.07423,2,48234
H9SO_FbXfatGTICocIudhA,ZamZam Restaurant,51,4.0,42.40615,-83.05535,1,48212
rGqxAFJmDJXg9MdVUdve8w,Taylor Made Phat Burgers,35,4.0,42.43308,-83.05453,1,48234
TiD1paO-NuTqHPIVJ8IjHQ,Nandis Knowledge Cafe,7,5.0,42.40351,-83.10987,0,48203
67OAiibU5_LRfzrGvW2sTw,Reshmi Sweets & Cafe,49,3.5,42.4084,-83.05622,1,48212
8ivTIA96YGx05N0g0gvb5A,Kabob House & Mouchak Sweets,68,3.5,42.40323,-83.05349,1,48212
iuzViA_cTjFhO57jCSI5Dg,Sun Sun Restaurant,14,3.5,42.41797,-83.10607,1,48203
hf_lxHxDmueVmh4uwI8g_A,Bishr Poultry & Food Center,17,4.5,42.40948,-83.05693,1,48212
O72AS1bvoZo0ycfeHhwpJw,Kwong Tung Inn,45,3.5,42.4469,-83.07213,1,48234
_oEzT92XYbiRRCflcD9Zvg,Hello Shawarma,15,4.5,42.40848,-83.05701,1,48212
ERTnbYeoPWB-9aGjDDPwig,Pink Flamingo To Go,6,4.5,42.42174,-83.1074,0,48203
_wmv-QTEUeVYXK8Z1Xh4mA,Fork in Nigeria,23,4.0,42.43337,-83.1414,0,48221
TwrNCe1stTm3FhtO5ViMGg,U of D Coney Island,16,4.0,42.41036,-83.14018,1,48221
3Q3wRQNQPNNIpgxLxyloFA,Cakes and Shakes,7,4.5,42.40504,-83.09647,0,48203
XT3YgQ0rgtOdohJYCaWwOw,Trap Vegan,21,4.0,42.44306,-83.14142,0,48221
s6NLs1dCb8ohGvWfmqyppQ,One-Eyed Betty's Beer Bar & Kitchen,1176,4.0,42.45998,-83.13581,2,48220
EWQiie9GDff5vdUDSDBdVw,Imperial,1327,4.0,42.46105,-83.13427,2,48220
OuDXvL5Nc3woI68UwMJzLw,Public House,715,4.0,42.46043,-83.13692,2,48220
fUjJRb7McOOM-lRiR3M9Jg,Anita's Kitchen,605,4.0,42.45959,-83.1343,2,48220
0_-XMCBdONjEjvoMTZHPPw,Pop's For Italian,686,4.0,42.4608,-83.13789,2,48220
8MFeM-m8JPaXTaLKXW2b5g,Otus Supply,471,4.0,42.46104,-83.12993,2,48220
4z2IsdJofEmAnhnhuK-caA,Bangkok Cafe,273,4.0,42.46037,-83.1383,1,48220
4nCInYsjx9PbFzsKoAivNA,Bobcat Bonnie's Ferndale,301,4.0,42.4607,-83.13727,2,48220
i-K8bczg97394moKngRgEQ,Detroit Fleat,243,4.0,42.46085,-83.11274,2,48220
kqlg-9zqgsXMQZgsKMGVqA,"""The Corner Grill Bar  Game Room""",117,4.0,42.46078,-83.1389,2,48220
n6A4Oj4PG4K0b1WJZfiFbA,The Blue Nile Ethiopian Restaurant- Ferndale,251,3.5,42.46017,-83.14175,2,48220
t-JFVLfIL5NGtog4p0tIQg,Assaggi Bistro,131,4.0,42.46064,-83.13895,3,48220
zLa3tBRTY9WtQ1nC0lmX_A,The Emory,397,3.0,42.45988,-83.1335,2,48220
pKnjKkLGvr7c0ebevDGR-w,COMO's Restaurant,279,3.5,42.46079,-83.13423,2,48220
gV-9dr8dRYKihUNkB3ZPqA,Balkan House Ferndale,68,4.5,42.4608,-83.13846,2,48220
E20aeHzgNvwVRQYxZShlTA,Woodward Avenue Brewers,302,3.0,42.45968,-83.1333,2,48220
ABdTLz0ypsgucJL5KgYYNw,Hambo Coney Island,87,4.0,42.46165,-83.13457,1,48220
IHJJRx8QWCS-Q7uz25ySvQ,Got Pho,56,4.5,42.46083,-83.1359,2,48220
6B3PA0C2URb5T4-DF3jk0g,May's Bangkok Express,109,4.0,42.46077,-83.13784,1,48220
yg5Ff-yKvwNLlIcovbYx7g,Nick's Pizza,92,4.0,42.46087,-83.1241,2,48220
HSHEKfBpXHf9dEjoMAbLxw,Wing's Gardens,116,4.0,42.4604,-83.15604,1,48237
ZuzlfqyalXZNvRv3Mlm0Ew,J's Penalty Box,64,4.0,42.46003,-83.13373,2,48220
qVb-pQOXbfbG9g6NUqs_pA,Star of India,143,3.0,42.46072,-83.13584,2,48220
RbwoW3EZL7_3bY16kgec5Q,Spacecat V-stro,18,4.5,42.46031,-83.13735,0,48220
aaqjqVk3ech_8wUOhbzcvQ,Java Hutt,92,3.5,42.46045,-83.13581,1,48220
1HHMUF1m8Lg95edlGZ9VTw,BIGGBY COFFEE,26,4.5,42.46067,-83.1437,1,48220
a30Js5u599eKXiSHIbrI1w,The Pita Post,21,4.5,42.46084,-83.11269,0,48220
kCdNBdo1bUK50NFK55qi_w,Applebee's Grill + Bar,96,2.5,42.44618,-83.12306,2,48203
XacgNEm8TqWsK-RILFdCfw,Traverse City Whiskey Co. Outpost,31,4.0,42.46091,-83.13421,2,48220
jLR9iIsNmwK85mqgKQ7j7Q,Lefty's Cheesesteak,48,3.0,42.44606,-83.12088,0,48203
BXSEysmWPwVHK2bwKNyzeA,Noni's Sherwood Grille,32,3.0,42.43721,-83.14133,1,48221
c-4S9no0X3LMShLJQG185A,Nu Deli,15,4.5,42.46092,-83.1355,0,48220
ZtVRNsdHZ26Cz0-jfXMqXw,Good Times On The Ave,41,3.0,42.4356,-83.14117,0,48221
sH1-Lca69xHZiKwoYag9gQ,Woodward Ave bar and grill,6,5.0,42.39479,-83.08928,0,48203
4Jd2u9Q1-ijXUmu4m1LG6g,Ernie's Market,475,5.0,42.45592,-83.15737,1,48237
Q2EBL0G3e2qXKi9R_ufH7g,Chef Greg's Soul -N- The Wall,45,4.0,42.42416,-83.16084,1,48221
duDZQpSRaJZAFlIQZHQlyA,BabyBacks Open Pit,23,4.0,42.43169,-83.14396,1,48221
R9-RJksyy7Tzb1AxcKPzBw,China Wok,14,4.0,42.42869,-83.14087,1,48221
bORSBYzq4l2nA8ux2fLmxg,Uptown Barbecue,72,2.5,42.40653,-83.13993,2,48238
oCuSb7NGOYv_AdSyQ-1dxQ,Pequeño Cantina,7,4.5,42.43395,-83.14181,0,48221
-khFFZS-e6cN9NNgjnxc5g,Motor City Brewing Works,8,4.5,42.43436,-83.14122,0,48221
fxftSBVIj2DijBVDu4AwRg,Legend's Coney Island West,11,4.0,42.39305,-83.12111,1,48238
yNhYUfHvsptryjXWZGqSyQ,D And D Cuisine,18,3.5,42.42121,-83.14116,0,48221
y-c373JyJ9Qt5Sz5rhUqMA,Uncle Rays Potato Chips,15,4.5,42.39227,-83.16342,1,48238
vkeCKlZmVcjPmamfJnSWsA,State Fair Coney Island Restaurant,8,4.5,42.44758,-83.10312,0,48030
TpPjh13cRL_h3Rh8xPVKjg,State Fair Supermarket,12,3.5,42.45218,-83.12223,1,48220
hv-UCrOw9cKz5Bqt66OWmQ,Gregg's Pizza & Bar-B-Que,32,2.5,42.41803,-83.14049,2,48221
iwkpdYn1khVBFRtdNsGf2g,Detroit One Coney Island,13,3.5,42.43208,-83.10259,0,48203
kjRYjSDDuqZbPCpb85lkIw,Papa's Drive thru,7,4.0,42.4467,-83.13955,0,48220
jTREAc4Cis0m2-zByeiefQ,Woodward Market,1,5.0,42.43597,-83.11712,0,48203
LfurDi0oX869xItYAPWc2w,Finger Licken,4,5.0,42.42993,-83.14166,0,48221
ZDemWGG9VKDyOcehpSSdyQ,Blue Seas Fish Market,9,3.5,42.44652,-83.14294,4,48220
EnhflOGuF4mgC1dxrRfkgA,Tres Leches n Snacks Tacos,1,5.0,42.41602,-83.10845,0,48203
fvd8Ke88teGRS9irOEaGmw,Parkside Coney Island,14,2.5,42.41742,-83.11591,1,48203
uPkY-1uM8_dMm0uqIGD-KQ,T-Mo's BBQ Pit,11,4.5,42.4169,-83.14516,0,48221
n1c2s5-acSmeK3vn2dCc5Q,Fork in Nigeria Food Truck,3,4.5,42.43334,-83.1413,0,43232
xtl7KGp1Z4Rvo2Rxgs7vLw,Psychedelic Healing Shack and Vegetarian Cafe,1,5.0,42.42906,-83.11249,0,48203
wT7mZIA9k1GdbKIqVwmQbQ,Tigris Restaurant,4,3.0,42.43245,-83.10954,1,48203
qtOvg7CJ7_JB-urFBA4OWQ,Papa's Pizza & BBQ,12,2.5,42.43178,-83.14622,2,48221
YYoxCNhoYryKgwAkJtII2w,Salem Market,1,5.0,42.45326,-83.10312,0,48030
XD9VkGKA_RXfR0NcodB4uA,Quick Foods,3,3.0,42.44714,-83.11835,1,48220
wZGQjy3bBvOxIvOZ0cybfg,Caribbean Citchen,83,3.5,42.41702,-83.16602,2,48221
H_YKuNubssHEp98l10DJtw,Motor City Soul Food,111,3.0,42.43141,-83.17083,2,48235
6rzvMwgHbonIgyIH8HbntQ,BBQ Central,35,3.0,42.43099,-83.17125,0,48235
Y98rkoJCMNfR3xwoZJACfg,Heavenly Chicken and Waffles,5,5.0,42.44555,-83.15423,0,48221
7DqVNiQ2T512TbgEAQL-bA,BJ’s Deli & Cafe,5,5.0,42.44528,-83.16544,0,48221
xUggLy8-ex4j8PMr6kUL4w,8 Mile Grill Coney Island,15,3.0,42.44554,-83.15125,0,48221
i-APo19ZYZ1IEYTfvhQHVA,Capital One Coney Island,15,3.0,42.44626,-83.16106,4,48220
1B_OqwqdqrQULAhGvGej-w,Deli Plaza,1,5.0,42.42612,-83.16098,0,48221
6KGOyPbuuD43yrI24uvTDg,Grandfather's Place,1,5.0,42.41724,-83.15063,0,48221
9sBKLm8vXCqJP0Z1YddcIA,Mark's A Eagle's Coney Island No 4,8,3.5,42.40928,-83.17006,1,48227
bEcx2ZZf-SA6uGgqd7oaVg,Chik-N-Wings,4,3.5,42.44533,-83.16348,0,48221
oIu-i9xxVaifdA9j7CuWYA,Livernois Fresh Fish And Seafood,3,3.5,42.42522,-83.14094,0,48221
bTzNnuATPBKlOp7S8jNafw,Connie & Barbara's Soul Food Restaurant,41,3.5,42.41637,-83.17429,1,48235
bxOvJ6oZj1Mu-dxktDrH4A,Sloppy Chops,45,3.0,42.41678,-83.1761,0,48235
5cd02Zp9i9afoW0LIEpvNg,44 Burrito,50,3.5,42.44499,-83.18506,1,48235
Es7x1hZMnVvEUf7_BzQpYg,L Georges Coney Island,20,3.5,42.4163,-83.18053,1,48235
cI37hvZQVn-x6j04WTKkjA,The Charlevoix,88,4.5,42.38493,-82.94544,2,48215
y29cTUUel73awDZPE5iTOg,Alma Kitchen,36,5.0,42.38814,-82.94133,0,48230
F7F_5cbT1pKWrPzfxvcsCg,Howlers & Growlers,93,4.0,42.38589,-82.94197,2,48230
Jzs0rmsXht2Q8L8qOIpsEg,Mama Rosa's Pizzeria,96,4.0,42.38766,-82.94402,2,48230
wplK0CKmjjZneXrz-dyD3w,Marge's Bar,45,4.0,42.38795,-82.94233,1,48230
zPkghJTy4cb1DPCWQ5HMHw,Vegginini's Paradise Cafe,75,3.5,42.38837,-82.94231,2,48224
fipY2GixLKnQK0knU-UinQ,Sierra Station,76,3.5,42.38745,-82.94508,2,48230
RMQW0S-WvEX92L55h2UUMA,Park Grill,122,3.0,42.38097,-82.94096,2,48230
wtWOMugFgktzB1s8dzLxow,Cabbage Patch Cafe and Catering,41,4.0,42.38107,-82.9409,1,48230
qOQLFWn_VE21ogol12DoGA,Cabbage Patch Saloon,20,4.5,42.38767,-82.94468,4,48230
0SSAdXRsAStqNq9bC76fyA,Cellar 313,32,4.0,42.38116,-82.9408,0,48230
DSrKyiiOoHdDPGAFuaVVOQ,Antonio's in the Park,53,3.5,42.38156,-82.94087,2,48230
9ZQ2CEOukobuVCbZMPVmQg,Louie's Ham & Corned Beef Shop,22,4.0,42.41407,-82.94045,2,48224
w248IBqdEWJHCHsQ0n056Q,PoP Culture Vegan Cafe,7,5.0,42.38853,-82.9421,0,48224
X43gWZ9M5hHxwrSqh0UKeg,Capuchin Soup Kitcnen Conner Kitchen,4,5.0,42.3867,-82.96942,1,48215
hhmTiNJH_Er-nl2q_86aKw,Krazy Pizza,14,3.5,42.38609,-82.95397,0,48215
PpTVk1PpIuBl4SjVwl4Pjg,K&G Deli,7,4.0,42.39277,-82.98372,1,48213
8okd__QuusECQ21cvH52sA,Excalibur Park,24,3.0,42.38524,-82.94464,1,48230
70rqJwX7Koi58Sx7pKbZ6w,New Harper Seafood,3,3.5,42.40168,-82.97549,0,48213
P1dUWQpoUIHANMA_Xuy0EQ,Detroit Wing Spot,15,2.0,42.40226,-82.97354,0,48213
lsy5e4WoppbcEoGRfKhs7Q,Mr Sea's Fresh Fish & Seafood,5,3.0,42.39045,-82.97176,1,48215
ze_PjngVwc82nodV0KPCBw,Maison's Restaurants,8,3.0,42.38505,-82.96127,1,48215
pe3u348RowtQdtrAbZK19Q,Number One Chinese Restaurant,5,3.5,42.38849,-82.97884,1,48214
QTq14rLfan6qYAPyh1Vh8g,Toney Island,3,1.5,42.39242,-82.96677,0,48215
44m8t7DSkvP56x0C09IuzA,Al's Fresh Fish & Chicken,2,2.5,42.38983,-82.97398,0,48215
pKZQBsL7uKj6GranEggqFg,Chicken Shack,5,2.5,42.38665,-82.94987,0,48215
6XP4s0OA7y1bwUlPv6ovxA,Harper Deli,1,4.0,42.40625,-82.96,0,48224
611QwVU1uPKRQBDXNZkEYQ,Manhatten Fish & Chicken,1,4.0,42.38409,-82.96752,0,48215
-8yB6eN4BqPfVBbSLQAYNw,Chicken Talk,2,1.5,42.41628,-82.99022,0,48205
0ke8vkU9QrN6DC4EdJHOXw,The Jagged Fork,566,4.5,42.4106,-82.91311,2,48236
qIOqjnVR8dwslhxOr0SgOw,Garrido's Bistro,336,4.5,42.42575,-82.90999,2,48236
es9pydkjonOwApjvK3IgKQ,Cadieux Cafe,146,4.0,42.40155,-82.92639,2,48224
TIWxKnk5HNNsxoxXypFAsg,Churchills Bar And Bistro,70,4.5,42.42038,-82.91095,2,48236
MzNbpMpjUN6S1xDKMpktcw,Blufin Sushi,296,3.5,42.41196,-82.9123,2,48236
1gl6nLjD1q_qQYk8dXe11Q,The Detroit Pepper Company,24,5.0,42.40638,-82.92801,0,48224
I6qw8Of17Qnn49KHnBlxPg,Dish,49,4.5,42.41021,-82.91369,2,48236
7L9OZICwNWVMNjpLyILqHw,Village Market,57,4.0,42.40847,-82.9139,2,48236
Z6abD-iuSeAcsRiJXHtkSQ,Lunch Box Deli,126,4.0,42.39446,-82.92258,1,48230
mnRXy9oWc5NXvwuC7aD8OQ,Burrito Mundo,163,4.0,42.42334,-82.91041,1,48236
c1skLJoAFtoZ7NKnil9rKw,SideStreet Diner,152,4.0,42.39,-82.91511,2,48230
5t_GXn2M3voh0LMlctJCJA,Irish Coffee Bar & Grill,65,4.0,42.41306,-82.9116,2,48236
8JJ9ihWsYuCNChsIMMPrAg,Noble Pig,74,4.0,42.41822,-82.90995,2,48236
ec6pF-D_7qtn07hbgAPECA,Old Pony Martini Pub,111,4.0,42.38921,-82.91676,2,48230
6CFArUwrKj7mKd-i9L-rVw,Dirty Dog Jazz Cafe,109,4.0,42.39538,-82.90326,3,48236
HsJBLE2Aml72c_mC_-SvPg,Bogart'z,72,3.5,42.39894,-82.91953,2,48224
E9l4pAmQ7cbl4ZBOUGMuoA,Cleopatra Mediterranean Grill,79,3.5,42.41649,-82.91108,2,48236
WowlzZT8ei197XOuzHJw8w,TN Thai Bistro,193,3.5,42.39015,-82.91528,2,48230
C-jgJ5DRSMO2UWWylSezrg,Noorjahan Grill,30,4.5,42.39416,-82.92345,0,48230
MJ0NTxK6N5XnISSypJ0thA,Luxe Bar & Grill,145,4.0,42.39581,-82.90268,2,48236
SfrXsJx7ditGKJfiNTt6Qw,Original Pancake House,220,4.0,42.43703,-82.90854,2,48236
onviYxo6U7OHtY2fRP8wAA,Five Pointes Cafe,23,4.5,42.41743,-82.9103,1,48236
XOvPJxxdtaXg-YOOS-2NYA,Rabauts Cafe,16,4.5,42.41172,-82.91402,1,48236
yFSvq-Hj0BNDdW9PkUFvkQ,Norma G Caribbean cuisine,147,4.0,42.37411,-82.94127,2,48215
dG7pgR6I6A_HskQojrUOmQ,Licavoli's Market,117,4.5,42.44738,-82.90649,1,48236
nDB0jMujCkdoGSqnGEEt9Q,The Sprout House Natural Foods Market,58,5.0,42.38191,-82.93947,1,48230
S4425OWYkTTqcZ8PceVcmg,Capers,148,4.0,42.44052,-82.97356,2,48205
3YaM1Oc7Ps1HR2w27os0vg,Flamz Pizzeria,18,4.5,42.4032,-82.9384,0,48224
goP-GlikJtOkw2nCBP2aig,Royal Eagle Restaurant,57,4.5,42.44142,-82.94417,2,48225
ozSnCFz_IHNL_kbh_yDuug,Jumps,87,4.0,42.39479,-82.90405,2,48236
D_q90_VQSf_K-P3EwW6hDQ,Lyla's,45,4.5,42.43374,-82.90859,1,48236
YcA7_wMfFVgbngjbFy3lYQ,La Cina,57,3.5,42.39666,-82.92104,1,48224
0Z5bdnAbiXYxRx8jdvb9kA,Red Crown,264,3.5,42.38243,-82.93861,2,48230
Z4aKrHqDLYecrTq8YJSh0w,Ferlito's Restaurant,115,4.0,42.44473,-82.90705,2,48236
UkfQSu-bTT_q99nR19uDig,Mack Avenue Grille,84,3.5,42.42976,-82.90952,2,48236
P9v9Lj_wd_JzhyhBAhIluA,Cafe Nini,38,4.0,42.39511,-82.90268,3,48230
1mBcZvGt5mZcXl9VVMRORQ,Bucci Ristorante,110,4.0,42.4358,-82.90862,2,48236
5elj2P2Wg-DW77yAAHXOWQ,NoorJahan Indian Cusine,89,4.0,42.44278,-82.90752,2,48236
HgIlusVTW40O6TK5KgU9Sw,City Kitchen,82,3.5,42.38936,-82.91817,2,48230
DGmpRv6ZexzGUwUPGXcUoA,The Cracked Egg of Grosse Pointe,69,4.0,42.3884,-82.93986,0,48230
XYGjF1eDmFQze042Dh2yYg,Telly's Place,80,4.0,42.44548,-82.90695,2,48236
WupCwSUy1u4X9ngF4z851w,Mimi's Bistro,66,4.0,42.37659,-82.93467,2,48230
OdOc7THMVhUt2EyegEwLAA,Saffron De Twah,66,4.5,42.37633,-83.01584,2,48213
K9R1o1gpIndePCpl3QxaQA,Al Haramain International Foods,14,4.5,42.39178,-83.0561,0,48212
78JCvxAcHtFc3EiFMa_vJQ,Ivanhoe Cafe - Polish Yacht Club,35,4.5,42.36859,-83.03903,2,48211
dtME7qJzYd41dO9Ovh0yTw,Tahama Sandwiches,7,5.0,42.3995,-83.05095,0,48212
VZAeI1RL7CCbuCQikmtZEA,Raven Lounge & Restaurant,29,4.5,42.36691,-83.04186,2,48211
TfLHbgnlrykpWDN7C885Gw,Loui's Pizza,503,4.5,42.4639,-83.08432,2,48030
vFXrZytaj9zaj1NIXRI74Q,Haney's Family Restaurant and Catering,77,4.5,42.47318,-83.02767,2,48015
Xt8Q9Sf9D6QGUsGsoZMFHw,Marcus Hamburgers,22,4.5,42.41945,-83.03727,1,48212
4He1z93opbWWWnIni45gxg,Warren Kabob,58,4.0,42.45903,-83.02627,1,48089
bBt-mgBC7RixOzMqy646Bg,Sorrento Pizza,44,4.0,42.46298,-83.02175,2,48089
CS2DNATdAhWPTI4OPlruBQ,Siam Cuisine,29,4.0,42.46302,-83.03082,1,48091
_GuIGVAdW7GnbpPpXYzTiA,Curry Express,57,3.5,42.46261,-83.06518,1,48091
cD614Z8ZjQ68-y-E8naVtA,Southside Grill,26,4.5,42.46249,-83.07452,1,48091
bV8M-9pLwyDJvtPmLJrnjA,Brayz Hamburgers,72,3.5,42.46158,-83.0843,1,48030
3f8_soJYK6o420mY700v8g,Louie's Ham & Corn Beef Shop,38,4.0,42.46314,-83.00821,2,48089
yflSDUkLEhjCu4isq123UA,Daawat,20,4.5,42.46322,-83.03106,0,48091
RMBaV_efjmQJ4u41IvaHiw,Lou's Coney Time,10,4.0,42.43382,-83.04292,1,48234
Syh1N9P3a4Y0dhMgTmiQyg,Motor City Sports Bar & Grill,20,3.5,42.45223,-83.04489,2,48091
MvlUsx4wyiHyGX5mycp_3A,Country Boy Restaurant,77,3.5,42.46183,-83.09704,1,48030
veN1m3_TBXmRnNuYYrDAlg,Bonoful Sweets & Cafe,26,3.5,42.4075,-83.05625,1,48212
iuilLKW48efHjTs0jbwpkA,Sunrise Coney Island,24,4.0,42.46282,-83.02712,1,48089
MOIgpB1JIQKNqtD5YOSt6A,Classic Coney Grill,32,4.0,42.46953,-83.08445,1,48030
QpbnyYzDR4k9w3O7y-1fgA,Ali's Pizza,15,4.0,42.40507,-83.05393,0,48212
Mtg_-e9MnOD6GEk5jNyKnQ,Eddie's Pizza,14,4.5,42.46497,-83.06477,1,48091
VywesGGlXNRy-j-rMpEXIg,Zorba's Coney Island,9,4.5,42.4206,-83.00311,2,48205
gtp5fo_i6pFBXOZ3W7Rh6w,Louie's Ham And Corned Beef,121,4.0,42.35318,-83.04241,1,48207
H5EYLkJjovKa1svLDX504w,Epicurus Restaurant of Wayne state,35,3.0,42.35614,-83.06563,1,48201
mh-loeIfNqPWE9pgLAXqoA,Campus Diner,28,3.0,42.36051,-83.06892,1,48202
bj91BZDt44jIE_1DCDrU_Q,Roses Fine Food and Wine,328,3.5,42.36402,-82.97734,2,48214
T7ZPv-Z6YBcAWz0IfNa4Dg,Summer Palace,68,3.5,42.38224,-82.93904,2,48230
ytyqOjCkhFkzJlKn5GantA,The Bricks Pizzeria,61,3.5,42.38191,-82.93985,0,48230
tSol6Cjo0jPp_T2VDnY1qA,Yellow Light Coffee & Donuts,42,4.5,42.37358,-82.94344,0,48215
aiBjddpwyWuf1QDCyBEX1A,Stache International,152,4.0,42.34488,-83.03881,2,48207
hSFWPlmHvawBuLAQc0Aqhg,Sala Thai,221,3.5,42.35055,-83.04295,2,48207
ugEYip5rjBSxlwfpjmKzvg,Milano Bakery,107,4.0,42.35251,-83.04341,1,48207
0kfdp9bKX4eB6UwzJcEpvg,Beyond Juicery + Eatery,94,4.0,42.34598,-83.04056,2,48207
tIHUAoxlyX-L3JddTNwKvw,Vivio's Food & Spirits,208,3.5,42.34607,-83.03867,2,48207
6yyo6OtUpDir_Z9PxsmRyg,Cutter's Bar & Grill,95,4.0,42.34836,-83.03763,2,48207
P7RxKoVn1xGwQuFzukGGpw,Zeff's Coney Island in Eastern Market,102,4.0,42.34553,-83.04008,1,48207
rc9pqNHiV_PFZrv8Qn0xnQ,Trinosophes,76,4.5,42.34431,-83.03762,1,48207
biGk_BuSKSHO2isLNJFj6A,Amore da Roma,103,3.5,42.35108,-83.04182,2,48207
OoR8fTYB1atOa9V8OYytng,Farmer Frank's,42,4.5,42.34675,-83.0393,2,48207
keILszaEtKOsvaNyHcbC9w,Little Caesars Arena,263,3.5,42.3406,-83.05484,4,48201
pYd5Z0xD0x_xVg7dNUlK6Q,Frank's Deli & Grill,41,4.0,42.35063,-83.04353,2,48207
2-IrpRtjy29DjK69gCfC6A,Belle Isle Pizza,77,4.5,42.35106,-82.99576,2,48214
_YhGeOoTH-IcauFGGXEYQg,Mumma Maria's House,45,4.5,42.35894,-82.9979,0,48214
FJkrTufLT0Q3dAvohruqYg,Le Petit Dejeuner,248,3.5,42.34424,-83.00775,2,48207
2-Skd1157bodoslgf-61Vw,The Rattlesnake Club,188,3.5,42.33594,-83.0169,3,48207
AejD88NtGNyy4C1cS_vg2A,Andrews On the Corner,92,4.0,42.33669,-83.0181,2,48207
39xIvLftmPsvJ27XJaJWhg,Bai Mai Thai,150,3.5,42.33854,-83.03299,2,48207
Kv2nRqdFIk7LZJ5ysuanOw,Ivy Kitchen + Cocktails,85,3.0,42.35858,-82.98535,2,48214
pf325w600O3YXpcgznnmRQ,Sindbads Restaurant & Marina,168,3.0,42.3581,-82.97394,3,48214
bFmP_S4NUUKNIQ-RPhOV-Q,Legends Grill,26,4.0,42.36644,-82.97232,2,48214
lmpNZQrwlzqkh6QHO50PQg,Southern Fires Bistro & Lounge,96,2.5,42.34749,-83.00804,2,48207
wwF7pJL6xQnhNLCE_LAtjQ,Pekin Pavilion,19,3.5,42.34658,-83.00388,1,48207
0elfv5UgBtK9DBV61Ae3RQ,Metropolitan Bar And Kitchen,3,4.0,42.35557,-82.99661,0,48214
eKuD5gh8tCkTyuVgaUcEOA,Tai Hing,20,2.5,42.35785,-82.98621,2,48214
1E6uCpSBuH9YkPo0ItPL2w,Detroit Grill & Chill,8,3.0,42.35222,-82.99485,0,48214
BIiZyky2ls9U69LjILdvIQ,Gabriel Hall,1,5.0,42.35824,-82.99951,0,48214
91psX_53qVtaqcQh626S6g,Krispy Krunchy Chicken,2,5.0,42.34795,-83.00093,0,48214
MtD2Xkq7iQxmPecL7FvL-Q,Peking Express,16,2.5,42.34236,-83.01156,1,48207
06ej_eKyW6Jc1XDiZ7JayA,Planted Detroit,1,5.0,42.34706,-83.01203,0,48207
Hru5n3fFGceJJxAUMNwrCw,Palace Pizza,1,2.0,42.37882,-82.97963,0,48214
eyTs8krrImrkadaRdwWmmQ,Hungry House,2,1.0,42.37876,-82.97975,0,48214
vxACfOEguLQNVT9BdSGx7g,21 Flavorz Express,1,5.0,42.37899,-82.99127,0,48214
C_s46ulC1rUe2Ams-vRMbg,Fairfax Quality Market,23,4.5,42.3739,-82.93366,1,48230
sr7sHEubfZ8pwYNKVFg6iQ,Coriander Kitchen & Farm,31,4.0,42.3596,-82.93223,2,48215
_XStA4s3fMi6ouzvMDeyYw,EastEats,44,4.0,42.36945,-82.95727,0,48215
Wh-E6mYRfYW850vhZsTCiA,Dynasty Chinese Food,22,4.0,42.37036,-82.9481,1,48215
iy_NrKxQgr6swwfSQ7vYAw,Bayview Yacht Club,7,4.5,42.35597,-82.95232,0,48215
XZyAllYZ3p9q-56_e_KOxg,Detroit's Finest Coney Island,28,3.5,42.37154,-82.94881,1,48215
HZqmb5Vac2ZpVh8yFTM3vQ,Buscemis,26,3.5,42.38193,-82.93941,1,48230
iDaKCrOowR3SUfVyQTp0jA,Gingerberry,5,4.0,42.36988,-82.95699,0,48215
T0SbPak3C3CCnOljAPlqvQ,Joseph's Coney Island,7,3.5,42.36976,-82.95826,0,48215
YOecYtIN7OZvzOZs8qzsTA,The Drunken Rooster,9,5.0,42.311,-83.0943,0,48226
fj6oIx4uo8Jzbnzcw1qgYA,Motorcity Smoothie,1,5.0,42.36994,-82.94977,0,48215
tu2YJ9ZTsLyJURPwM0HQAw,Shimmy Shack,26,3.5,42.46059,-83.65161,2,48178
Xt3Rct7snosY5LmTysWHJw,Pita Cruiser Food Truck,1,4.0,42.2805,-83.75035,0,48104
