id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
HYrqw4xlLCNDptBHGrTIbQ,Dime Store,1616,4.5,42.3308060633157,42.3308,-83.0479924085636,-83.04799,$$,48226,0
NcM6ASYzFMDN366FsuBTVw,Green Dot Stables,1954,4.0,42.3218706734797,42.32187,-83.071439609787,-83.07143,$,48216,0
4p1bXdMdETmyU5qhzFxNxw,Selden Standard,1169,4.5,42.34779,42.34779,-83.06499,-83.06498,$$,48201,0
Xm2A4Xyd-dw4x86qZCV3hw,Chartreuse,733,4.5,42.36054,42.36054,-83.06595,-83.06595,$$$,48202,0
W8sLqrbS-ZxIuEuQbjAIrw,Slows Bar BQ,2127,4.0,42.3315986974041,42.33159,-83.0759533597131,-83.07595,$$,48216,0
8ctLeteWujq_EfH2lRSTAw,Supino Pizzeria,926,4.5,42.345476174914,42.34547,-83.040064828648,-83.04006,$$,48207,0
7ArIKwojlm_Yca29HnGDfQ,Wright & Company,933,4.5,42.33523,42.33523,-83.04902,-83.04902,$$$,48226,0
YqmsCvd3w0RxEiAcYGj64w,Mudgie's Deli & Wine Shop,922,4.5,42.32912243279459,42.32912,-83.06206185955209,-83.06206,$$,48226,0
x7bzkyPv0pf8mmp4BaexZQ,Lafayette Coney Island,1003,4.0,42.331497253464995,42.33149,-83.04885677254354,-83.04885,$,48226,0
UdO_uBm3sIM5DwaE8XIpbg,Grey Ghost Detroit,832,4.0,42.3451704384376,42.34517,-83.0555171146989,-83.05551,$$$,48201,0
3Nbs9f7DxP3siSu1pjLj1w,Takoi,601,4.5,42.3316432369511,42.33164,-83.0808343566223,-83.08083,$$,48216,0
WFtnK-JJnoVHtbMAQW7tNg,The Hudson Cafe,1102,4.0,42.333364,42.33336,-83.048497,-83.04849,$$,48226,0
YtWT6_MKURJKEpNKbO-nzg,ima,528,4.5,42.3311424255371,42.33114,-83.0737609863281,-83.07376,$$,48216,0
gL6l1EqphkyLqER5lgmReg,Standby,568,4.5,42.3344844608147,42.33448,-83.0461140631014,-83.04611,$$,48226,0
65pRcC4awElAnzH4io9Chw,Batch Brewing Company,431,4.5,42.3283429981483,42.32834,-83.0632939479199,-83.06329,$$,48216,0
ngu3My-XGzNNL7Bxul5ulQ,Ottava Via,722,4.0,42.331716,42.33171,-83.065696,-83.06569,$$,48216,0
WiKKNXaHC4Zino2A1m3ftQ,Royale with Cheese,577,4.0,42.350337903122,42.35033,-83.0634118616581,-83.06341,$$,48201,0
oeomzExb17rIkur7hNK-HQ,Vicente's Cuban Cuisine,851,4.0,42.33447,42.33447,-83.047077,-83.04707,$$,48226,0
CnCpxcw9r6lgKDk4br8TKA,Bakersfield,594,4.0,42.34518,42.34518,-83.05572,-83.05571,$$,48201,0
DuFQa_-drBCwMRGsMzMPsQ,Pie Sci,269,4.5,42.3539638448561,42.35396,-83.0800281465053,-83.08002,$$,48208,0
JoZ0n3kkbSuGr4Xemig0mA,Motor City Brewing Works-Canfield,514,4.0,42.35175917282574,42.35175,-83.06601682257573,-83.06601,$$,48201,0
kLwuEacC69wf8aVAa0BojA,Taqueria Mi Pueblo,546,4.0,42.3170909635414,42.31709,-83.1241897817536,-83.12418,$,48209,0
qa70o0JbMVMQJf4fvWiZaw,Johnny Noodle King,764,4.0,42.3188542,42.31885,-83.0743694,-83.07436,$$,48216,0
TUR6H5mBXMDGt3qjv5sekg,Buddy's Pizza,291,4.5,42.41897,42.41897,-83.06405,-83.06404,$$,48212,0
bXr2fXKhEOJqm3EPdTJMCw,Avalon International Breads,334,4.5,42.3504092643867,42.3504,-83.0640757083893,-83.06407,$,48201,0
jDHPcMstUfhnbp-4dVm7YQ,SavannahBlue,501,4.0,42.3341913,42.33419,-83.05233,-83.05233,$$,48226,0
RvZGz_qp8JWfG27vI-TnBQ,Mercury Burger Bar,761,4.0,42.3311573702812,42.33115,-83.0761372076567,-83.07613,$$,48216,0
2sIc82MtKcAjx7oW3b6sqA,Andiamo,628,4.0,42.328235,42.32823,-83.039659,-83.03965,$$$,48243,0
PyWdjQkGTkOcprSk3WRFNw,Honey Bee La Colmena,235,4.5,42.3256378173828,42.32563,-83.0765075683594,-83.0765,$,48216,0
-rc4wleX8H706sc8D8wU2Q,Chili Mustard Onions,232,4.5,42.347674,42.34767,-83.052832,-83.05283,$$,48201,0
66OeH9RD62D3bXbqefjYvw,Giovanni's Ristorante,305,4.5,42.2903220548957,42.29032,-83.1459120674591,-83.14591,$$$,48217,0
T6Zl8NssV2qy8Vn9c9ueDQ,Bobcat Bonnie's,596,4.0,42.3315449,42.33154,-83.0707433,-83.07074,$$,48216,0
DsXh8jluV0BaSkVhxQre8Q,SheWolf Pastificio & Bar,383,4.0,42.347953002822436,42.34795,-83.06269721729974,-83.06269,$$$,48201,0
FyEORWCcFAy3VCeixbU2VQ,Parc,739,4.0,42.3314239,42.33142,-83.0468584,-83.04685,$$$,48226,0
ZrThFosYNhJmoMx0FI8P3A,Joe Muer Seafood,700,4.0,42.3279507129647,42.32795,-83.040138261377,-83.04013,$$$,48243,0
5hGsCVDQ_Iz6997CXG3amw,Roasting Plant Detroit,304,4.5,42.3311107,42.33111,-83.0460964,-83.04609,$,48226,0
k5gw_iV5voifCSsSn6d1_w,Pupusería y Restaurante Salvadoreño,234,4.5,42.32485,42.32485,-83.11624,-83.11624,$,48210,0
unpNAU7aIF11_VQvZXUOWg,The Apparatus Room,637,4.0,42.3281585909956,42.32815,-83.04851272487,-83.04851,$$$,48226,0
YPW37XWMlTZx3y7r80o8rA,Urban Ramen,604,4.0,42.351869835986,42.35186,-83.060804657327,-83.0608,$$,48201,0
-mguM6V0E2XTx3A1qBLSyw,Baobab Fare,115,5.0,42.3700146,42.37001,-83.0729392,-83.07293,$$,48202,0
n_QyiAUeW8cVNfVvA3GpdQ,Vertical Detroit,387,4.0,42.336328308655276,42.33632,-83.04716327054949,-83.04716,$$$,48226,0
4U4GNiJgT4laE9VHmodvJA,Marrow,242,4.5,42.35852,42.35852,-82.99882,-82.99881,$$$$,48214,0
2vPro9dmObwcWcs4gdU_3w,El Barzon,471,4.0,42.330924,42.33092,-83.1110703,-83.11107,$$,48210,0
le3t2klC9l-Xc3Uym0i6GA,Cornerstone Barrel House,280,4.5,42.3350177714612,42.33501,-83.0488294208078,-83.04882,$$,48226,0
lZyf7m2XxI5b3YM0vOLCXw,Maru Sushi & Grill Detroit,441,4.0,42.33059,42.33059,-83.04832,-83.04832,$$,48226,0
q2BSrIE_FQjQGtw6_N5C5Q,La Feria,384,4.0,42.350197,42.35019,-83.062759,-83.06275,$$,48201,0
QUPAXavtWd6LKnvsWV6ywQ,Detroit Shipping Company,324,4.0,42.34401907742649,42.34401,-83.06146026886441,-83.06146,$$,48201,0
KYoip_XCktFrFQl6pNS8Vw,Jolly Pumpkin Pizzeria and Brewery- Detroit,464,4.0,42.3512597416829,42.35125,-83.0652487171967,-83.06524,$$,48201,0
kvG8Rsie9vE7lQqOvUxRrw,Honest John's Bar & Grill,508,4.0,42.3479652404785,42.34796,-83.0639419555664,-83.06394,$,48201,0
48UU-FaqYEP5pwu4KfO6Ww,Spread Detroit,121,4.5,42.350628,42.35062,-83.063815,-83.06381,,48201,0
SGUzqurQ2jEuuk8kpUEAoQ,Avalon Cafe and Bakery,219,4.0,42.332552,42.33255,-83.048011,-83.04801,$$,48226,0
XNU8Im9LGzs7RT6gKdL_kw,Hygrade Deli,128,4.5,42.33164,42.33164,-83.09401,-83.09401,$,48216,0
XMieCaQ9NofNrzSl9FsOqg,PAO Detroit,229,4.0,42.33632,42.33632,-83.053074,-83.05307,$$,48226,0
YzaGq6tIR4pGdc7BGPh78w,Bangkok 96 Street Food,112,4.5,42.34422,42.34422,-83.06156,-83.06156,$$,48201,0
8x7oLtLhFjDwDVVhr8Zj5w,Los Galanes,276,3.5,42.3235397,42.32353,-83.0844574,-83.08445,$$,48216,0
CEEMOAb23oemjDpNEiGStw,Midtown Shangri-La,263,3.5,42.3539857,42.35398,-83.0653095,-83.0653,$$,48201,0
OdOc7THMVhUt2EyegEwLAA,Saffron De Twah,69,4.5,42.37633,42.37633,-83.01584,-83.01584,$$,48213,0
2Gbql_loKmYhuOE40QyVsA,The Block,259,4.0,42.3497097,42.3497,-83.0596056,-83.0596,$$,48201,0
m_jDZuBDEonJLtzB9L6X5g,Detroit Beer Company,445,3.5,42.335826,42.33582,-83.048828,-83.04882,$$,48226,0
H5WDC5Dckm202TIqhweFNA,Kuzzos Chicken & Waffles,684,3.0,42.434132,42.43413,-83.14193,-83.14193,$$,48221,0
K-M8mX1aMXfqNZ4BufvaUw,PizzaPlex,81,4.5,42.3200025869088,42.32,-83.0967996652594,-83.09679,$$,48209,0
k8ZwQVBv7xpsDGgODG0BhQ,BARDA Detroit,67,4.5,42.3485,42.3485,-83.08786,-83.08786,$$$,48208,0
MG_dEntWnCwiyczRERCc1A,La Lanterna,199,4.0,42.3330441,42.33304,-83.0490294,-83.04902,$$,48226,0
TkLcUfsNpPMCf-ksOv7Yeg,ima,102,4.0,42.3558225730242,42.35582,-83.0663166940212,-83.06631,$$,48201,0
ew8mvzp_BagM2AUIzdCtiQ,Tommy's Detroit Bar & Grill,124,4.5,42.327681,42.32768,-83.053576,-83.05357,$,48226,0
8_f0rZ3vRDGhk0xogzRZmQ,Harmony Garden Cafe,108,4.5,42.35263,42.35263,-83.069867,-83.06986,$,48201,0
4oeL2UZaD9IzIdarbIqfeA,The Congregation Detroit,54,4.5,42.377392,42.37739,-83.100516,-83.10051,$$,48206,0
MlKmMAF_rFjgy0nX_fk8Mw,Cork & Gabel,140,4.0,42.33111,42.33111,-83.07941,-83.07941,$$,48216,0
U7Wgy1k6MpZMiL3to0S5ew,Socra Tea Detroit,67,4.5,42.35449,42.35449,-83.06117,-83.06117,$,48201,0
bcog1tajg2C2u0co1RW1oQ,El Rey de Las Arepas,62,4.5,42.3352964,42.33529,-83.1408182,-83.14081,$,48210,0
LXY2-zJxovRaiWixlLmRWg,Frita Batidos,86,4.5,42.3379,42.3379,-83.05314,-83.05314,$$,48201,0
Oc5IjPyWE9dshSdRV8J2wQ,El Taco Veloz,59,4.5,42.318917,42.31891,-83.110047,-83.11004,$,48209,0
JbeFCVw4IkXK6pV6HA8O4Q,American Coney Island,443,3.5,42.3315134330861,42.33151,-83.0486658781063,-83.04866,$,48226,0
eFB-ZId9NK-6p4uwyuAwiw,Jose's Tacos,142,4.0,42.33554,42.33554,-83.04668,-83.04667,$,48226,0
Of_SRT4D39xbcOlYs1kAeg,Cass Cafe,256,3.5,42.35354,42.35354,-83.06479,-83.06479,$$,48201,0
uj0R7Wvdww5H84kp5q955A,Motz’s Burgers,85,4.5,42.30272,42.30272,-83.11348,-83.11348,$,48209,0
cPOkQokl5iK9qKcLr0r17w,Bakers Keyboard Lounge,222,4.0,42.4453423487115,42.44534,-83.1416050001001,-83.1416,$$,48221,0
