id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
qWTvDF-7K0ef2SONSnvORg,Lee's Chicken,5,3.0,38.676982129016,38.67698,-90.2525484189391,-90.25254,$,63115,1
QaKp8P_o5cc1xZzVL8nwSg,Imo's Pizza,2,3.0,38.750254851027954,38.75025,-90.25411751121283,-90.25411,,63136,0
Q1NSVwckGLJwwxq662_chA,Rally's,4,3.0,38.6868,38.6868,-90.27039,-90.27039,$,63120,0
uyc-S7lauYjzouYQ2TM76A,Papa John's Pizza,9,2.0,38.74627,38.74627,-90.27987,-90.27987,$,63136,0
_aKr7POnacW_VizRKBpCiA,Blues City Deli,997,5.0,38.60503,38.60503,-90.21798,-90.21798,$,63104,0
0MhxvTys2ADYa3sOO91ldQ,Egg,716,4.5,38.606307,38.6063,-90.219514,-90.21951,$$,63104,0
FryXEasH74MQDnj5Bvz3QA,The Mud House,1024,4.5,38.592947172431906,38.59294,-90.2221437,-90.22214,$$,63118,0
L-VNs3YquPGKVsXl2Ze-Yg,Peacemaker Lobster and Crab,853,4.0,38.60319363987155,38.60319,-90.21549497511919,-90.21549,$$,63104,0
kpl3H_sgfTm-tH3Aa-ML7g,Benton Park Café & Coffee Bar,538,4.0,38.59941,38.59941,-90.21868,-90.21868,$$,63118,0
SJEtfe8kL60bh3D40KTRMw,Frazer's Restaurant & Lounge,281,4.5,38.59907,38.59906,-90.2163999,-90.21639,$$,63118,0
NHb6QTrJOnyIj-Zd0fYzFg,Bogart's Smokehouse,1433,4.5,38.61098,38.61098,-90.20286,-90.20286,$$,63104,0
cQIh4YJlVtZI9TLF5_smOg,The Shaved Duck,1740,4.5,38.60363,38.60363,-90.235876,-90.23587,$$,63118,0
HCYs4zgL7kCLdEqKRqaPbg,Lona's Lil Eats,645,4.5,38.610164,38.61016,-90.226807,-90.2268,$$,63104,0
WzpWEuVWY-6Xh37wc44GiA,Sidney Street Cafe,362,4.0,38.60344,38.60344,-90.217826,-90.21782,$$$,63104,0
37dCsVwCe8yWPkW7TXCLCA,Melo's Pizzeria,136,5.0,38.605027,38.60502,-90.217996,-90.21799,$$,63104,0
eVUP_iOwvsLk6daEmyhESA,Yemanja Brasil,188,4.0,38.6001739501953,38.60017,-90.2214126586914,-90.22141,$$,63118,0
aI3B47Y_AUYFP5K5JAYrlA,Polite Society,821,4.5,38.61756,38.61755,-90.21306,-90.21306,$$,63104,0
CBWmYHLgtFrOJs7SCcQn0g,Pizzeoli Wood Fired Pizza,396,4.5,38.60881,38.60881,-90.20881,-90.20881,$$,63104,0
