id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
fV-92feSt08D_Wke8VBcAQ,Jewels Caribbean Bar & Restaurant,8,4.5,43.0600267,43.06002,-87.9139651,-87.91396,,53212,0
Kosz7ALNNtFpyM6wu60xDQ,On The Bayou,24,4.5,43.05764,43.05764,-87.91463,-87.91463,,53212,0
w7SO0wxx8tG4mDbzd9ezKg,Emperor of China,139,4.0,43.0531232,43.05312,-87.8992469,-87.89924,$$,53202,0
iAD-AHCcfoJTsCmGeZzvRg,Lonchera El Tapatio,7,4.5,43.05197,43.05197,-87.90848,-87.90848,,53212,0
pNTHyepmDjWzfyMTdk9TaA,New York Pizza Delivery,66,2.5,43.0600499,43.06004,-87.90872,-87.90872,$$,53212,0
KCjsWvTi-cjk74332itsnw,Riley's Good Dogs,14,4.5,43.05202,43.05202,-87.90549,-87.90549,,53202,0
vHiLrBb38o3f_8PukJ0X5Q,Pitch's,88,3.5,43.05457,43.05457,-87.89839,-87.89839,$$,53202,0
UGfDKuaj-km1PpcrAgO-aA,Victor's Cocktail Lounge & Restaurant,107,3.5,43.046428064938,43.04642,-87.903244377651,-87.90324,$$,53202,0
yn0oVNC5sWo4cMfwr74cfg,Third Street Tavern,25,4.0,43.04465,43.04465,-87.914117,-87.91411,,53203,0
5SB3qKH51F6i2BRpZRJwKg,Red Rock Saloon,144,3.0,43.0463244,43.04632,-87.9112925,-87.91129,$$,53202,0
D64-FvPyjKgB9EnE1H2Cug,Tostada by Maranta,6,5.0,43.05353,43.05353,-87.91471,-87.91471,$,53212,0
FIUPJdfeSpSMjAQdrchdow,Jamba,21,4.0,43.0483752,43.04837,-87.9053218,-87.90532,$$,53202,0
g8LIXk186taPG665p629jw,Wisconsin Pizza Authority,52,3.5,43.0560468099067,43.05604,-87.8980833333333,-87.89808,,53202,0
JG0-b1OMqYU26OxtD2WkCg,Panera Bread,81,3.0,43.048311,43.04831,-87.904249,-87.90424,$,53202,0
Y8EDrfSSAxuDb6weYfRzAg,Skybox Sports Bar,19,3.5,43.059448,43.05944,-87.914604,-87.9146,$$,53212,0
Tw3-4-98XbJjEc3GDoyZWg,Mangos Cafe,19,3.5,43.05251,43.05251,-87.90288,-87.90288,$,53202,0
Nj6SSvOABSGtV0MqLIDC2g,Zayna's Pizza,58,2.5,43.053044,43.05304,-87.902646,-87.90264,$,53202,0
uR7bfDmbg6vJeVBswCHmMA,Davian's Schlitz Park Cafe,2,4.5,43.0506623553562,43.05066,-87.9100123743439,-87.91001,$,53212,0
MIU0oMnyyVor-6orkkUfOw,Fusion Poke,4,5.0,43.04896,43.04896,-87.90621,-87.90621,,53202,0
Uw4CN1Wr2UAxZ-6avzAp6w,Mac Shack,18,3.5,43.053159,43.05315,-87.89832729999999,-87.89832,,53202,0
3YdoU2op8zuq31pwOmy9Fw,Jersey Mike's Subs,27,3.0,43.04838,43.04838,-87.90532,-87.90532,$,53202,0
_-g96Ld412i8Zlp9PchPXA,Garfield's 502,6,4.5,43.05932,43.05932,-87.91748,-87.91748,$,53212,0
U4qw3vQ2dxougK3bybzoqw,Jimmy John's,15,2.5,43.048691,43.04869,-87.9062124,-87.90621,$,53202,0
a_PYh6-gYNOgHenbDYhgdQ,Pajé Restaurant & Lounge,15,2.0,43.0594482421875,43.05944,-87.9146041870117,-87.9146,$$,53212,0
